gene_id	3m_rep1	3m_rep2	3m_rep3	3m_rep4	3m_rep5	3m_RM_rep1	3m_RM_rep2	3m_RM_rep3	3m_RM_rep4	3m_RM_rep5	3m_KO_rep1	3m_KO_rep2	3m_KO_rep3	3m_KO_rep4	3m_KO_rep5	3m_KO_RM_rep1	3m_KO_RM_rep2	3m_KO_RM_rep3	3m_KO_RM_rep4	3m_KO_RM_rep5	9m_rep1	9m_rep2	9m_rep9	9m_rep4	9m_rep5	9m_RM_rep1	9m_RM_rep2	9m_RM_rep9	9m_RM_rep4	9m_RM_rep5	9m_KO_rep1	9m_KO_rep2	9m_KO_rep9	9m_KO_rep4	9m_KO_rep5	9m_KO_RM_rep1	9m_KO_RM_rep2	9m_KO_RM_rep9	9m_KO_RM_rep4	9m_KO_RM_rep5
gene_39	1.71157790302746	1.59188295242204	2.31310887185385	2.12936752306228	0.962232387590476	0.377845891372476	2.0621575585555	1.43236497496522	1.2565727510946	2.01545955525269	2.02086108068311	2.61552400153204	2.02469849383014	3.40865896838179	2.55483739502434	1.71290438040532	1.84196117892682	2.50623134544926	1.65406419123446	2.06731940819599	2.48188876529722	1.95670561612207	1.51981067191048	1.87570958332445	1.706997343746	2.17116692990162	0.225311637807782	1.484687809383	0	0.795457639541775	5.51116880544481	5.1008279218635	6.03803450457831	5.45978923033345	5.29117879502601	3.52729875885579	3.35845663005005	2.67055106791183	4.13259316422903	3.9198433479055
gene_40	0.578402247347252	0.404374238180769	0.57572036173712	0.505213054448753	0.549151895363944	0.386194474593824	0.0552081615401254	0.483157857000412	0.617867436090276	0.417321183506297	0.532071854350081	0.281811234256116	0.462089016932443	0.890365232849216	0.653258578262289	0.342939982642278	0.399037426479513	0.56305845169642	0.40049156983531	0.301191253615643	0.973543545375275	0.560387539096003	0.881844050044534	0.476182051313505	0.615305584059535	0.671136953400966	0.407192183771884	1.0729335673644	0.461129745746903	0.735354215524395	5.56931225065256	4.79927885545252	5.32004712157832	5.05433308732881	4.39497437534971	2.08228835484636	1.61310050628693	1.47823466469228	2.67216283322231	1.17456018203458
gene_41	0.554475942116984	0.718194864509892	0.496985937755933	0.217528987298147	0.800617049459103	0.156060804409225	0.202861896031311	0.116647023942544	0.452511946394373	0.461676033690464	2.89559385380743	2.01698548949672	2.64777602806727	2.94337555963886	2.52420062956211	2.65891931301997	2.40199361491747	0.936087930082964	2.10014611430616	1.1900399492808	0.884644214811594	0.328374111926871	0.29587917448354	0.471623528215889	0.669186912656383	0.250687361498093	0.210818252809663	0.071153597662784	0.166402698674839	0.183360577724378	3.70387186194382	4.75757505239852	3.91980267005221	5.04369812029224	3.19524565796268	3.87902271215095	3.90237992500023	3.79560954416091	3.95474094357979	3.60273202702205
gene_42	0.993665653948732	0.392990320632318	0.854661549290359	0.585992982454115	1.33282132672466	0.397309881904652	0.418733654322426	1.11477757817389	0.804166556449724	0.71384772495333	2.6965129006809	2.04532450925409	2.52622878163826	1.50210269057769	3.29996637084417	1.64787529808737	1.52607926270573	1.43356215154792	1.25198792290916	1.90341348035841	1.459149643551	0.776008410249495	0.657884124080118	0.427322136558306	1.1307523246877	0.579081006811706	0.939109329275023	0.302474176262034	0.70878013460261	0.746120478141384	4.10339438413612	5.03957944415968	5.52849784551882	5.20434127307752	4.64883808397363	3.16028395480877	3.15959781668111	3.3843390278734	3.72806178409089	3.03677361165999
gene_43	0.184331020685301	1.24213827045992	1.79279794867417	0.251115648991082	1.09305532284125	0.849800335686251	0.15264955646049	0	0.528960733760626	0.533651484919505	3.49934435842864	3.64724078946043	3.68167816966407	5.31162489189658	4.20358847696098	2.4057060212202	2.3024912937078	3.4040537488479	3.02055202723767	2.71557434624914	0.262424211518351	0.598866414048739	0.190604847219053	0.554619686672113	0.90117228997594	0.270327722416508	0.408177329969226	0.598581477584043	0.100822563389372	0.834623289833101	4.9252897923337	4.92593117212729	4.92372964709093	4.87160072409049	4.1771128557839	2.91518276359123	3.13665577456203	3.52135189761709	3.07719532163608	3.36995769030918
gene_44	5.24211851075785	4.67565364532423	4.51476525296793	4.80913649103979	5.40070323680797	5.71545456451225	5.4697561321278	4.15701312329085	4.5618140265925	5.0873959857578	6.77044125813901	6.29223845769409	6.1056575321617	4.95293387099081	5.65615047574289	5.70940937558956	6.9490059264632	8.60383942593229	8.13306896037817	7.65966520387587	4.68390432886545	4.93686278472603	4.99178026835263	5.06558926896812	4.84376638271791	5.25676284405994	5.85973247003776	8.05315262187503	5.69608147151197	5.0294787251499	8.61477239827553	9.22445067626317	9.47456115476171	9.43600814897484	8.00103184670797	8.36273669828629	9.1012096105579	9.63324582633887	9.86838375280501	9.85851474091353
gene_45	4.09188374632239	3.76626068168126	2.83066219540243	3.44058295942557	3.68656492058375	4.18202921555364	4.1691416264386	4.12791300010342	3.76670522369864	3.53429930683202	8.76560369624087	9.31484254133709	8.73475227956519	6.4498950026271	8.54567087770674	7.12571313195785	6.7533490025329	7.51323623259665	6.97430306701788	7.19155369578864	4.6247967548363	3.26600849772084	4.7475318407978	3.54627726012417	3.67828599067544	3.60351409959666	4.01905848035047	4.65600812629582	3.58899499421513	4.68063895185856	8.52272350058725	7.94927925102069	7.18520624377079	8.07319346545845	8.80487431622237	6.82975618874162	7.8501032744944	7.86177414217879	8.11552233147377	7.10093981683207
gene_46	0.371224610806873	0.56819896727498	0.222124392734242	0.102069734747814	0.295377005402804	0.290833458610875	0.323533073668686	0.201510738015353	0.291979761399608	0.4844086559927	0.861369195394674	0.631598137575271	0.550066069214767	0.561566232008238	0.758587176777209	0.741526367811081	1.66261163041002	2.16627482710727	2.04303850152758	1.92361957888233	0.677475732264249	0.10739172207992	0.277498808457431	0.421451227032832	0.437818250462395	0.345107594521661	0.960152692635865	0.443576752337055	0.816824735696062	0.49496178981515	4.5951221536741	4.83919955400046	5.47054286470596	4.07742807910584	4.12253363987661	3.30268029785638	4.62054994111323	4.4128990624624	5.16317670267365	4.49338115416858
gene_47	1.70436316216765	1.955376566329	3.87723502379628	1.84071854326896	2.01337044742927	1.81926661393369	2.436095246626	2.45486695829981	1.92970242568828	2.3208032058185	7.2906239323969	7.59382281241787	6.85249552290929	7.64672151095528	7.25927453630443	5.30957078186729	5.18882939728094	5.18449701803328	4.49806565996589	4.7024952392616	2.79643241723738	2.7488592372697	3.09105302485833	2.30046883175409	2.48881852138863	2.66866768752173	3.02702033793871	2.49683657200342	2.30830800320867	2.40992733281655	6.153874119645	6.61904657423027	6.47789124292023	7.39482577143981	7.64840588215637	5.25873119358723	6.02354268802577	6.00021687586904	5.78552329871155	5.27073974158221
gene_48	5.4102789418043	6.08397826663518	8.32510937818411	6.20617128907032	4.76115484034393	5.03383576150551	3.94471017050186	5.74435362086873	5.99790584843348	4.89621637562598	8.83663450491351	8.16478220615561	8.77861380769208	9.46758359731362	8.01025678828427	6.96798622792113	7.41681989099529	6.09436397588585	8.09282210409675	7.75596150812576	5.46686643778671	5.21006165295296	5.31073021823757	5.46322977423586	5.89571289250908	4.87698998804134	5.44328360176941	6.36649853490241	5.87975421405689	5.10232019870813	10.4447033733523	10.451233494812	10.7064335320672	10.9968565901641	9.86256537847909	8.78309808472006	8.74993902726956	8.67617531060796	9.19482008394362	9.56074230937611
gene_49	2.23018776132382	2.28120911658135	3.10548932296131	2.15499696941246	2.21250720885195	1.75124150339286	2.15509596808862	1.35381893401035	1.76442889689915	1.95958514027667	3.07691818179242	2.76889895451701	2.67228846729506	3.70772938921794	2.19744714814857	2.27583061880906	2.91554705516885	2.08284047963612	2.93260583819734	2.54243700569204	3.00793885917164	2.27803648987094	2.08303907826117	2.11509333506332	2.38840943882527	2.22377122827602	2.00653799351657	2.44946909808399	1.89686922111521	2.33900652300358	7.89058288613495	7.12440628740099	8.82125604305375	7.39351084364757	7.44021901089895	4.19028469209434	4.8079182054592	4.44845383623515	5.78539693987922	4.10930678665573
gene_50	5.56121991877598	5.89559503428807	5.35257146896225	5.6418524424965	5.0901331413766	5.43880531126555	5.41187932851762	5.71542610233451	5.16595243120951	4.93620012709487	13.988018116027	13.5156790293719	13.8481193426519	13.0625642787002	13.7684833365656	13.2054928899126	13.42599188024	13.0134408765424	13.2173778536393	12.6976327676088	8.28206631807025	6.31943231485302	6.64907880299162	6.03004693339004	6.09265064382225	6.59237751722372	6.08354086654659	6.89381607917429	6.0891292185779	6.852084900825	15.9161039843923	13.6668248753359	12.3976423676355	13.4038525680678	13.829674546337	12.5911773890355	13.4987217369635	13.9546318656629	13.3855210587283	13.872285214245
gene_51	5.90558612748397	5.28506780551028	4.77340322220533	5.29256304962748	5.4001512877619	5.58862968152215	4.86767143427702	5.70561157183395	5.20629631345554	5.06344656064665	7.91811510646883	9.31308142659509	8.49049221417743	7.51875681389406	8.23521283783623	7.5670930882732	7.53366040303048	7.44368874479853	7.85848686913922	7.2186600450167	5.57991017520716	4.84576242295659	5.77615952432387	5.57349282963798	5.36530306576618	4.34934568540611	4.29803109646707	5.07150255740544	5.29527308737867	3.89265302527439	6.1762080064513	6.79897230961408	6.67063223405087	6.52197845094341	7.80730585077223	5.21328948390984	5.85540373804849	6.11335401080251	5.55380095275975	5.51509924549538
gene_52	4.04374460408429	3.9761598772021	4.19247905276666	3.22816506436717	3.10668334551431	4.10686664558941	3.12274216803934	4.00448748229145	3.93574984615723	3.86736252614045	5.91027272509216	5.64663070017068	5.5835402830919	4.9653486965339	5.01516286476155	3.73307290364326	3.89467216546141	4.58508240361979	4.27351423484245	4.43075667751349	2.61136107295524	2.05681245416903	2.88078200349877	2.49098015010884	3.9018882218056	1.42396074600213	1.86662075635979	2.57608405783119	2.51759534449927	1.25776966574522	4.00193115972346	4.89212376778278	4.01493750251391	4.19139096269245	4.9271613365289	2.81897083809498	2.82206029673574	3.17676374976261	3.28912573485816	2.70896029474318
gene_53	4.17629654262487	0.486826966649436	4.42511743426818	3.30738277476189	0	3.51090952113354	3.22665196246558	2.69691192559514	0	0.250519349535818	0.380619280416149	3.89089633524706	5.04367539747813	1.90074689577569	4.20195764719498	3.42668719195383	4.05917138774824	4.42959088077377	0	0.339753499481619	0	0	0	0.29367667910501	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene_54	3.48303942351514	0	4.09865629215499	3.33484261435164	0	3.13697245767058	3.15697107548687	3.23627523669239	0.19319852887087	1.70366522312354	0.158253047172184	3.95582703087218	4.03824016141246	3.42419023039694	3.62540813596128	3.7889096271603	3.70170142286822	3.54548973183138	0	2.30520744073052	0	0	0	1.94881422887009	0	0	0	0	0	0	0	0	0	0	0.285084560810071	0	0	0	0	0.139913891503702
gene_55	3.35183002505814	2.92180937702763	3.5642624700305	3.93827095049059	4.04642729227436	2.58957323359093	2.32234157768107	2.494940457238	2.02635299563234	2.67055023917859	6.90093553740967	7.77054046576763	6.9602490517813	4.95014852526032	6.61444229463647	3.17387949975772	3.1891554470215	4.16349886331643	4.57127132974156	4.56134981383824	3.90813327794486	3.94895727097978	3.42007212319562	3.53040185046743	3.92198996598454	2.34057451575908	1.79920359178925	1.67476486267569	2.59862266315893	1.99542436826277	5.19016428925214	4.95357241077519	5.47059251522886	4.85352032236751	4.86091535375011	3.36940721951008	3.44517713083511	3.66568706446608	3.70700232278054	3.71985808352919
gene_56	2.79371836546936	2.37204329805839	3.34450132947944	2.65994342681347	2.43700579212245	3.03356990328928	2.985611049456	3.08142648516787	2.16536089661439	2.33651841853633	2.37547039725355	3.10944349726717	3.17483327122134	3.03546637566824	3.01957329551042	3.16017520448723	2.90213960743819	2.74104336797007	1.74909789307374	2.21288370639017	0	0	0	2.04703431058227	0	0	0	0	0	0	0	0	0	0.0673522230601881	2.79092094432081	0	0.0648514886661158	0	0	1.53023247672145
gene_57	0.778625675498621	1.27175635088536	0.342838096428958	0.710454999315214	1.60946164669485	1.19515826070586	0.885372827753657	0.679077000699044	0.568752065233864	0.235942154687881	2.60178322037676	5.08811839770163	5.32991643627826	3.54334187799977	5.33592593847172	0.945325618806527	1.01446505735673	1.21569794293398	0.924880244843342	1.30085057904106	1.10817106433712	0.403322628038991	0.12439105521538	0.546839874885105	0.602483530740616	0.391859338033437	0.835192524011386	0.59438685448666	0.408913394999951	0.0969737075748308	2.76106270527275	3.17681308001887	1.90470315666368	2.14415777418042	2.91596508352657	0.223239627462307	0.402667088406319	0.978438358390909	0.697038319760787	0.592466212148204
gene_58	6.13774851781292	6.4338087798639	5.31678044447028	7.3308957178951	6.5421586775657	6.51140891940823	7.56718249890199	6.78275413317592	6.22141063809641	4.99639120722457	7.35903088597502	9.78454993644502	9.89270039511759	9.08072388786934	10.1948655511514	8.8563955541177	8.39515507803465	9.89098412794753	7.65835827716619	8.65453246775813	8.34592146689839	7.92012533568648	8.04304997468888	6.89053258232824	6.89018124589335	5.31763389534799	4.82295305268204	4.64785357260317	4.38180129079225	4.50206990440085	8.22984720376948	9.17188292762442	9.29170504142417	7.89878838079604	8.43857804694769	8.48615254641173	8.18236740989663	8.07441923693788	8.34247694287974	7.04926628522982
gene_59	8.14243533995451	7.57066133365115	7.6615094950552	6.95451137238686	6.57254692878858	7.76613272557112	5.88154777476365	7.79794657040664	7.53659694082546	7.92326818597455	7.45366757185021	6.43649402924597	7.45905486777711	7.19481041044341	6.6797432246376	6.87746349845177	7.65061041982421	7.89996399433926	7.84267454021259	7.76696336343384	6.49300122555815	6.01334415767837	6.36269725304565	6.1323327854631	7.58820583808918	4.71245272065956	4.03749573094672	5.38567778300226	5.05407321131003	2.53259382717038	5.64173634370481	5.29779335423614	5.80643468397431	4.28574394105019	5.57677774656634	4.02135689551512	4.3993864446859	5.49238765541973	4.29138147515227	5.49703631717936
gene_60	2.15494673222992	1.43680553678745	0.866821131907951	1.28017947567098	1.94297122950244	1.51355458024496	0.997324833924506	1.14922854388845	1.77139373792925	1.6760460815002	3.42462126840949	5.53083762319439	4.40574799603069	3.17700814421971	4.48594119291189	3.22911998460135	3.70307253161073	3.00963451415933	3.84141511350914	2.90712287118323	2.14401479006539	1.02191076868156	1.3450597312251	0.891390301136359	1.29704455807996	0.712746698978889	1.40958112639993	1.45811553528609	1.48167783449466	0.376673958085563	2.95621680770564	3.22065966530305	3.68984600969741	3.25792326504619	4.14635535736522	2.00304526732129	2.15254712024869	2.36833524873985	1.56769041682865	1.59490645632701
gene_61	2.5201502559108	2.73937389235093	2.79700210118165	2.66331775194218	2.08138416577736	2.77941563171711	2.30536347415955	2.60526507152882	2.80208296523594	2.45731582307849	0.581692180944247	0.679110571673567	0.521523939275197	1.18799217772426	0.851589017540521	2.34426320815898	2.41305901994811	1.7596921167385	1.42169357676989	1.67082627216114	2.68070844345701	3.50039878417306	2.63737733950954	2.54294046109736	2.65031865508934	3.11915713226655	2.30229934234123	2.78840010684697	3.04669589448434	2.75153245617158	2.3722379865827	0.853985876118743	0.959256234887393	0.895675099106573	0.952973531556413	2.58281357325454	1.86752994630199	2.05306291771028	1.78780427811475	1.45675410802119
gene_62	4.47058168629836	4.18596478873241	4.3943410020816	4.04391450430347	4.45445887641196	5.18757574369686	4.95149182571405	4.99887153033365	4.99309204791426	4.8052541299543	2.86624734001819	3.50879295086018	3.24123638944343	3.00538065713499	3.27904468861203	4.87155880349936	5.44998320279547	5.8614220640358	5.43952348957268	5.23132457503046	4.72497837351154	4.88649394574325	4.52391172872893	4.70359553915336	4.10109699313536	5.87450783818494	6.22990678477222	5.39693139684696	5.29645583906852	5.71001907387044	4.41468355710185	4.71383991007301	5.57974754358518	5.00595755743864	4.20578794891374	6.42121928489101	6.36387330366903	6.26161599082364	6.55358244970771	6.91684006152243
gene_63	1.13898531802196	0.853085099203876	1.48152929448228	1.25030783276597	0.658517983388074	1.93347954352601	1.69094917480458	1.49212860850772	1.87777059490585	2.94284321031775	0.210406799509189	0	0.172025431483969	0.419329114352279	0.114473682523468	0.672410172579886	0.464362843983382	0.502552554373063	0.116566178355816	0.508151093224515	1.07648392645371	2.23737407222814	0.90984190952697	1.86852256345848	2.0433423994898	2.86001067905023	1.18544522645799	2.22957860328674	2.9143158775365	2.70764877999561	0.649132129933041	0.350956284341133	1.05196337288243	0.590338489726416	0.568521146953295	1.2386711225779	0.471122158889987	0.651435779249585	0.375439383963032	0.156467745114195
gene_64	2.54162131498198	2.47213000867971	1.07625138361352	2.36230903535095	2.04675256325831	3.05890190641505	3.75518115287232	2.66972608895167	2.15995941000826	2.58704455941775	0.678677082783781	0.649754713654546	0.89292256053857	0.535072983689685	0.688895724477969	1.49097107989726	1.86839582323006	2.2099507895628	1.95941571326985	1.94380468682867	3.15921081581933	3.26968384459442	3.78551346299362	2.91827721721665	3.33533539040888	2.60561790633127	2.34678058995905	2.91617272680335	3.0766001081422	3.00418285962409	1.93830776669859	0.986658072580713	1.17187033262528	1.06782887134746	1.30071402208941	0.837640291610481	1.96730567505417	1.94522205701986	1.8413525569026	1.71917189006281
gene_65	5.51662722421194	5.57312578597228	6.07858179025017	5.72566281334996	5.76403664166761	5.51396043330976	5.59535633136311	5.62730670748529	5.47374049278804	5.59473028856243	3.99480132068463	3.94205892983256	4.00619999066795	4.52827738434133	4.01081653093809	4.83366810479496	4.23399564903548	4.53875186736485	3.82438375805536	4.30505493803935	6.18143677298078	6.18601909698109	5.93885845428203	6.09493631120309	6.09991001226552	5.84896847223591	5.71684673464676	5.84351771569179	6.13559077647446	6.08398711432588	4.50467048711323	4.54393295406935	4.55095975859827	4.52178087180988	4.4457137688477	5.07522807754255	5.28665776365612	5.17593302050518	4.92787950174665	4.56802676156072
gene_66	4.42187219535324	4.43952521265818	9.05787993360806	4.8965155818201	3.32598491462261	5.32560437637262	5.18615569922414	4.94126730054903	5.58380598917542	5.63441940697022	4.45455018762503	5.08650093504016	3.92544453731495	6.26717405268819	3.36792495036278	3.58596958396704	3.29582009505163	3.38368436353014	2.726858351753	4.06214536557916	5.47228905464861	7.09251428592648	5.40555434225278	5.9992445999991	7.11046684612062	6.49765555297163	6.12733089916277	6.1718056156729	7.11644140374758	6.43990459181495	7.01246066413511	4.51937795006763	5.32442520789244	4.0362259498754	5.91966414082405	3.76140305262168	3.95644150926298	3.36520208305773	4.05772677629413	3.01598248945377
gene_67	5.57100006636755	5.66454248658074	5.4401428715029	5.78980742830418	5.86497280893145	5.29074919761675	5.41437818160927	5.77904133393109	5.91662415947987	5.22391303958859	2.2548690042715	3.54080689505471	2.78096889701767	2.58603040361497	2.96345508084694	4.28088199059477	4.64263595591248	4.07860656256124	4.46181127683964	4.65760669697881	6.55302867042332	4.37104011642825	5.37957376732891	5.54704558056474	4.67879515014497	4.91563384967834	5.2577310899665	5.43585729515072	5.25426465963535	5.16088831057474	3.92237195141542	3.09705373985945	3.5894128434589	3.09292674545157	3.20844967150984	4.27187859113987	3.9534889618781	3.82947790030127	4.44372165035905	4.1112493152331
gene_68	4.40017079574422	4.85899706613995	5.80116580648101	4.99898987194853	4.59705848656915	5.08343238567021	4.17015505816871	5.08113174445787	4.97515957859184	4.87724944311368	3.90864274317911	2.78421270194921	3.1223767836544	4.03301790482908	2.82929271656896	4.04299671799269	3.61240947898306	4.0293050829928	3.83734680794463	3.9659451306202	5.07930516421923	5.55572698453838	5.04269189598697	5.20394491460608	5.23493531161945	5.61244927863925	5.73449932898188	5.21776423503544	4.96613479007131	5.69950815053762	4.94860299275132	4.21436302343064	4.21756468750378	4.26950716675304	4.17532162960668	4.72473242664448	5.09252907884077	5.00524023600271	5.00234046892775	4.62896202602302
gene_69	1.71612093367222	1.76568510903149	1.66476734399833	1.25426293246804	1.67043250994969	1.61988210058611	1.78427115402849	1.52995719532396	1.50316332842004	1.78930932288341	0	0.209366115303675	0.178842443810621	0.119154386869304	0.080456316185744	0.16552367059303	0.100059545428773	0.132772471585524	0.0978320867828307	0.338837882351492	2.37042491095215	2.71508004175233	1.95673544540516	2.0840390791793	1.95163606604257	2.48869949248387	1.50530926646492	1.69892579801701	2.50771447670641	1.80543552082466	0	0.0764516851600434	0.303846898789816	0.273432370281853	0.105158453374489	0.532903674266206	0.379107381348167	0.0721818224252032	0.168460946971032	0.12195342579699
gene_70	1.73661754822804	1.40287118002964	1.64033123507966	2.17710772317855	1.90763300700602	2.18605823977267	1.59927645029463	1.70903445747323	2.25197689767315	1.77270001224042	0.972257916319673	0.162022730005652	0.656200478920398	0.408761502852454	0.808271095936806	1.60163917123412	1.40968249550468	1.05064515885417	1.28795897609724	1.61108358371545	2.46932252350616	2.64730393947221	2.12818730735534	2.84109570130338	2.46214417828317	2.43252783522729	2.45582383494321	3.03934174980964	3.54943402569194	2.85932909257631	1.77972129227484	0.8029812922104	1.20573111806951	1.05069877105061	1.69793966178053	2.31157977823931	2.93414048885969	2.85648616533913	2.13543888084357	2.543122442212
gene_71	2.69017502807855	2.57175013227423	2.25258879832304	2.83187436256217	3.25758267493034	2.97748096236529	2.98486524132087	2.67984756146235	3.01061827186333	2.74001767039067	2.426513888885	1.95342320080079	2.12602502755437	2.60459585138886	1.89548906124442	2.44709642120824	2.2262853241009	2.18465343215319	3.44941006941858	2.57092869612833	4.41988168605585	4.12276277120066	4.06110160797554	2.97969075374307	3.54408441523933	4.14846778271033	4.27805628933863	4.1796342433685	4.19252221043484	3.98430742941972	4.56312696766066	3.74015769599758	4.48497464605621	3.88201879543482	3.28830830871369	4.2478158465257	3.5793035908542	3.6859891118995	4.11173702827307	3.8742518432783
gene_72	3.91682422615028	4.12784841099363	0.356915648055666	3.66483842599407	4.2339298355314	4.33691093720591	3.94615331919526	3.62941801800633	3.52355096940675	3.75989885790748	1.10299712724561	0.994705555153789	1.32760361289004	0.728264896013385	1.76837028030672	3.2478777507623	3.42305693070821	3.03053022663179	2.60541031880711	2.86001206776118	2.96780352983801	3.60197756678088	3.76633751773353	3.88120306313846	3.88904444952799	3.17508356659893	4.16227338021882	4.21166062523928	3.61882366659865	3.7470871074086	2.64427596687641	3.24835698158214	3.23199529499676	3.22565005057542	3.03760855535942	4.45538736901876	3.7483038462889	3.67890514495795	3.96787807788819	3.33279611598508
gene_73	2.51646074294083	2.21869151864481	3.1329399781547	2.60061200799693	3.63199586810937	2.6518925132952	2.90759607878174	2.85656657640658	2.5217762558849	3.09674373184941	4.3394069350955	1.87744248754515	2.09228193119374	2.17690209634635	2.58349165579475	2.68607263430389	3.11912667713086	3.48318941102391	2.53789777472058	2.50712628548017	3.73773432208568	4.96724456751999	4.36966701559811	3.46230060310202	4.3648333009373	5.72586781489328	4.79356315403961	4.54329177127365	3.76179239739423	4.51442787928584	4.26728159107643	4.08622588094915	4.78209120577959	4.45871059178527	3.95073724193533	5.05736719742393	3.95082446487083	4.26762988206824	3.68320648410913	3.65780976037384
gene_74	4.98791270809122	5.03105520746882	4.42062961486801	4.77587465633995	5.36213170465774	5.06040542263931	5.92983599410283	5.50674817892103	5.54094460760555	5.37188197863746	3.28320528045494	3.33111143729851	3.16341671500478	3.39279646053579	3.52087378310355	4.6319758351009	4.66346725356813	4.34045764462848	4.82659281661073	4.67217366157263	5.53568820329392	5.85043878973225	5.49391888382198	4.9055339098289	5.11476849084269	6.29862108698111	5.70742615239336	5.82874556181436	5.61610325184555	5.42301136860016	4.7143117533392	3.86319347209016	4.28456728906411	3.87007359650045	3.86360109833384	5.17380990121105	5.32708656978138	5.26434663857477	5.36028307796911	5.2241776366226
gene_75	2.83483839862363	2.8588651472796	1.85874795300324	3.16457615759392	3.08528464604446	3.24868493653175	3.88886633424856	3.87918896589965	3.5171535837489	2.87254889595072	1.64568014065397	1.91778560605775	0.886244225999268	0.403550232494305	1.23024800003047	1.38697562541215	1.64412671781073	1.76697111338295	1.77656639876635	1.58092207779989	4.14719416741853	3.93427877965782	3.45326363009684	2.91531494669074	3.08045087633561	3.65839248405722	3.10568806591804	2.44755534379207	3.48131165676485	3.11543083359495	3.5849369655889	3.44592880208047	3.9772206401096	3.63066453243991	3.35114419858159	2.79212508725931	2.92896092873578	2.45447029806269	3.25781337229756	2.47430516864227
gene_76	5.00117369364614	6.71960863455362	4.75628772158763	6.02870116238934	7.0512127054927	6.05404232192849	6.12700477256114	6.34208078996379	6.99568395304132	7.00706815735045	6.26798420781702	4.62299124298948	4.29879656674777	6.21740205181153	4.4257713380547	5.78872874886422	5.08007308904496	4.71227390526768	6.84750368333735	7.06838972388464	7.70661957214474	7.63417823659763	6.79863177003322	6.75255456866334	6.7724735875008	7.81093962653042	6.99769217880284	7.12350134315073	7.41042959394362	7.36547498551425	7.9372177258735	6.92737576069671	8.40759505362277	7.14793597032273	7.41731302282136	8.20213123713067	7.27005082522054	7.08380534425893	7.28573212234799	7.49222867006251
gene_77	5.48780387616337	5.41821080658758	5.57969687180825	5.27945683211611	5.66681630946792	5.11790477537165	5.86555551407235	5.41554786310745	5.11546691572802	4.94345044386458	1.98609236900412	2.39120557058923	2.06642176146073	2.88247035341016	2.31528060486835	2.89162902431295	2.5661893042059	2.73234019537928	3.54525460826176	2.67684080186049	5.6247351629202	5.37913274821963	5.67967397505963	4.9668510825025	5.33500775786232	4.80527340194587	4.68831598689045	4.96783239220525	5.30124009629092	4.84020766149894	3.29976615862358	4.35159412774223	4.31510259100641	3.58727550154158	3.8245773758469	3.71179660975776	3.85685908121493	3.35604950250452	3.86778291553797	3.15598489441066
gene_78	3.61221037980148	3.59915207880014	4.90083980917141	3.75909562382536	4.01311048516941	3.55695213022371	3.11548522331845	3.320051978676	2.89865935720474	3.77137707394067	2.80973098657874	1.72437126253421	1.97967751839946	4.91313147029207	2.24008267396751	2.32138887005468	2.43234116418739	2.09668055112434	1.91473945320267	2.22369443772778	5.55816642357366	5.68671360796737	5.32130810277536	5.31429430018772	5.70837367162092	4.74044205911352	5.5969912587195	5.21193777294968	6.03832723211053	5.52909325070818	3.66083478387309	4.18121048636262	4.33091431622376	4.24305778564387	3.83920932432977	3.13292189151324	3.26918395707926	2.89878820074815	3.35635693144368	2.87247500009231
